SampleID,CM1,ADT-1,ADT-2,PAL-1,PAL-2,PAL-3,PAL-4,PAL-5,GS2,NADH-GOGAT,C4H,4CL-1,4CL-2,4CL-3,HCT-1,HCT-2,HCT-3,HCT-4,C3H-1,C3H-2,C3H-3,CPR,CCoAOMT-1,CCoAOMT-2,CCoAOMT-3,CCoAOMT-4,CCoAOMT-5,SAMSyn-1,SAMSyn-2,SAMSyn-3,SAMSyn-4,ALS-1,ALS-2,IPMI,BCAT-1,BCAT-2,BCKDH-E1a-1,BCKDH-E1a-2,BCKDH-E1a-3,BCKDH-E1a-4,BCKDH-E3-1,BCKDH-E3-2,BCKDH-E3-3,PDH-E1a,PDH-E1b,PDH-E3,BCCP,KasI-1,KasI-2,KasI-3,KasI-4,KasI-5,KasIII,KR-1,KR-2,DH,ENR,ACL-1,ACL-2,ACS1-1,ACS1-2,ACS2,FatA,CS-1,CS-2,CS-3,CS-4,CS-5,CS-6,CS-7,MYB108,MYB31p-1,MYB31p-2,MYB37,MYB48,Capsaicinoids content (mg/kg DW)
pep279,1.115175378,0.801627694,0.657365164,0.97926549,1.104677503,0.95655873,0.974186594,0.982800477,1.06934764,0.76414436,1.247930373,0.993259519,0.971376491,0.995669523,0.993430149,1.067931997,0.885615404,0.980586991,0.634425406,1.156592621,1.224501083,0.926587832,0.993643143,0.50881099,0.898174963,1.209568,1.050239412,1.073161519,1.152526915,0.81966154,0.508069631,0.7257914,0.891518032,0.805102666,0.962255425,1.056020833,0.964896074,1.162694121,1.111413277,0.928995482,0.94704698,0.778896223,0.78920817,0.822989417,0.968187472,1.053128357,0.994994063,0.993907914,0.838725051,0.827211632,0.851811798,1.091696664,1.042219793,1.014045807,0.90343155,0.95062433,1.013766914,0.878034717,0.937987105,0.763581869,0.880059921,0.803115119,0.830917249,1.002459428,1.140815801,1.062761314,0.856645928,0.812783379,1.15876845,0.833009528,1.069093459,0.864585528,1.073267427,0.788219692,0.957316564,1
pep53,0.995422773,0.814420648,0.903600823,0.824835529,0.708466554,1.101786577,1.068113549,0.790338814,0.996014576,0.958486293,1.013562391,0.99191321,0.805323098,1.064110343,1.054904675,0.909012407,0.715903926,0.692467954,0.726152362,1.116816384,1.051796286,0.95862144,1.047618099,1.066952705,0.962155188,0.929736897,0.995118336,1.138482637,0.943557491,0.797195764,0.824411593,0.917839663,1.190458882,0.806267707,1.00853491,0.999319284,0.835822297,0.940851699,1.002365078,0.741314472,1.034215751,0.95425547,0.726803915,0.893126193,1.088391341,1.02875153,0.860938364,1.001729175,0.860564219,1.043816902,0.954498735,1.281556727,0.939099051,1.25654451,1.143582671,0.97403535,0.902721654,0.899980297,0.896604459,1.05055293,1.011954849,0.833968644,1.029546766,1.1301789,1.212452334,1.052995541,1.142660824,0.720986889,0.81901139,1.188896863,1.009449644,0.9877336,1.219240998,1.023288732,1.151664482,1
pep273,0.969696364,0.360646996,0.329432845,0.837022393,0.581351266,0.659185331,0.734829549,0.867460492,0.945117833,0.596714001,1.233275527,0.919439,0.985403327,1.263134278,1.125164719,1.013879018,0.524364541,0.687957611,0.4377757,1.077753386,1.033286437,0.738966438,0.832748734,0.75456583,0.757745334,1.072946481,0.924322742,0.739817789,1.1260299,0.774486519,0.327385915,0.418455874,0.543496885,0.267610017,0.877844207,1.180860587,1.005348604,1.099392145,1.135216499,0.826030131,0.670959791,0.744374207,0.488457203,0.631650122,1.026713824,0.897568195,0.82714119,0.875121114,0.6160369,0.928109256,0.808674251,0.772786891,0.890354763,1.14460902,0.891413573,1.121355154,0.799601371,0.828733247,0.978008561,0.629941274,1.039942034,0.722756963,0.788764319,0.8893021,1.089939691,0.858828655,1.000019209,0.659214529,1.079986262,0.801729748,0.957649903,0.9049353,0.558567641,1.179374564,1.027737289,1
pep274,1.179556934,0.555173535,0.600470582,1.017235543,1.05525691,0.932573084,0.654759893,0.992011029,0.873069332,0.791188653,1.282529612,1.03492226,0.817467209,1.024628339,0.768071108,0.878853737,0.881641094,0.835882275,0.698416204,1.21530514,1.101374884,0.889569276,0.979650292,0.669233176,0.947452369,1.19507199,1.178385776,0.917468492,1.098501643,0.940049534,0.782000081,0.820174257,0.839193864,0.686301968,1.039157391,0.918042917,0.905045293,1.108757641,1.225198637,0.973821271,0.956204823,0.807176634,0.722898984,0.766050024,0.901895436,1.11881287,1.026108459,0.840849101,0.711970407,0.917772993,0.844401614,1.259742223,1.125906741,0.866382577,1.18155348,1.245822172,0.843498149,1.249369108,1.011265983,0.77570929,1.221830163,0.821589685,0.961818574,1.069719039,1.180326552,0.996392275,1.096338904,0.957867868,0.984266886,0.783206932,0.838092975,1.144544885,0.988043592,0.975237815,0.996465891,1
pep275,1.026656317,0.429639629,0.386718202,1.1668893,0.779653148,0.837891675,0.80006253,0.775301562,0.869121652,0.93657325,0.959051749,1.002897703,1.012226172,1.120092641,0.987999257,0.990670859,0.693180972,0.847980967,0.735246305,1.056290846,1.035315208,0.925429271,1.193378558,0.876947261,1.151199169,0.892915153,1.182714958,0.950241229,1.003254632,1.03110049,0.707505111,0.887039237,0.964974629,0.843695131,1.302150768,1.091904614,0.941242852,1.201074008,1.087732834,1.154840922,0.957076561,0.921199793,0.473299067,0.852870631,1.081128299,1.081326892,0.991577943,0.942302906,0.705237402,1.04821163,1.078769345,1.409575771,1.109969802,0.864258825,1.042795965,1.11999737,0.951821916,1.109886608,0.922528214,0.801707625,1.300057498,0.914622094,1.001712858,1.178072192,0.759467853,1.059136888,1.268769821,1.034393364,1.138355079,0.781586739,0.871236391,1.012879648,0.839801113,1.020874329,1.046821484,1
pep282,0.954419086,0.641140023,0.634733074,0.988961369,0.999881891,0.953846713,0.91448014,0.866120035,1.049078751,0.869984918,1.060571647,0.934594978,0.96215067,0.970863466,1.114020424,0.943089726,0.852984519,0.979231021,0.88935022,1.147336192,1.095350147,0.812236072,1.06425119,0.754597158,0.981429662,1.051640804,1.070810772,0.856357888,0.943925573,0.92968892,0.725746811,0.840814769,0.921920994,0.654189228,0.83177036,1.088263619,1.212168841,1.232410873,0.996075154,0.996356798,0.924637497,0.814503761,1.044690555,0.831033543,0.903345205,0.996865574,0.945161173,0.9639859,0.969046408,0.820396482,0.905442999,1.168568521,1.022013664,0.834684922,0.939809936,0.993113348,0.922738671,1.042028564,0.990869281,0.761867209,1.042564596,0.828223462,0.987625831,0.873595414,1.023085729,1.067848966,1.328615038,0.913962278,0.901683505,0.910791511,0.754591707,0.968583058,0.873090271,1.096930988,1.114392921,1
pep286,1.186210202,0.663782426,0.523142233,0.999058865,0.764452002,0.797314421,0.943276668,0.90497918,0.934869459,0.733508224,0.965963923,1.03261236,0.959524717,0.967392836,0.954796312,0.917714699,0.637620313,0.779356872,0.84453093,1.027087659,1.042894044,0.825580935,0.593031707,1.012736169,1.067415504,1.125047495,0.913342223,1.024811789,1.047289903,0.803496422,0.349226535,0.626446207,0.914113836,0.740163065,0.974463362,0.952888062,0.917460093,1.117837975,0.97232129,0.73571005,0.726346768,0.824281922,0.471585724,0.865370988,1.023920667,0.938944461,0.928087314,0.669492885,0.641379655,0.91751595,0.784407433,1.205028997,1.066406171,1.102030292,1.039806291,1.268250639,0.829655937,0.905536456,0.984312475,0.724919153,1.177910811,0.768515313,0.928861526,0.846404106,0.863843349,1.122946992,0.966221127,0.725363415,0.819413223,0.94995749,1.19033067,1.024945588,1.166739303,0.885431639,0.909580283,0
pep284,1.222574923,0.543303771,0.654546544,1.119283131,1.009928359,0.937080463,0.856337795,0.83971528,1.027195872,0.917623644,1.191495243,1.091889153,0.949270922,1.190583032,0.863160029,0.83466034,0.802926447,1.06268918,0.85017438,1.183773698,1.313151045,1.01530027,1.215774804,1.173582732,1.024781737,1.238266799,1.156094078,1.110280804,1.334362258,0.939328742,0.85050425,0.924751791,0.835721822,0.668580774,0.827833498,1.037764622,0.976710972,0.959378959,1.209960609,1.016350695,1.114814218,0.917508466,0.868750317,0.888014559,1.058082053,1.154592154,1.193476308,0.969910852,1.29516482,1.114528576,1.021354035,0.871940292,1.019114971,1.084103108,1.23337403,1.280035014,0.989997927,1.014443344,1.133933796,0.92884292,1.114160006,1.005376517,1.093713575,1.135822718,1.143295478,1.000907604,1.25122204,0.997959043,0.834136048,1.15952178,0.924429292,1.137951211,0.963156804,1.019382184,1.032024141,1
pep285,1.017040175,0.563937836,0.699461341,1.085045637,1.004731995,0.859527387,0.886432126,0.819912807,0.878257792,0.85047917,1.084718881,0.979829045,0.944577366,0.81851568,0.87345415,1.016228169,0.793257749,1.199217088,0.922156027,1.092505667,1.032081817,0.933401435,0.749249872,1.184095113,1.133529315,0.94287628,1.151528047,1.004131675,0.960949916,0.98862758,0.858712125,0.700293972,0.890574657,0.490224452,0.740530583,1.166650021,1.05032046,1.280547908,0.985714999,0.974961354,1.026415148,0.775303525,0.675546258,0.725855863,0.860657464,0.87089655,0.830176861,1.027904548,0.78012128,1.033732967,0.838853813,0.954576541,1.121316665,1.021578938,1.07131102,1.058777042,0.922266755,1.110102738,0.947469322,0.876086654,0.897788262,0.828943655,0.823398569,1.159170452,0.580402659,0.876502427,0.815788731,0.868372602,1.108202993,1.017893432,1.119004403,0.885372611,0.820084327,1.109994181,1.236267554,1
pep283,1.001008264,0.751070051,0.425134927,1.015664432,0.938810625,0.986388013,0.986824158,0.875643206,0.886765748,0.799064769,1.021844002,1.103167008,1.099570098,1.20674194,1.000276225,1.042825122,0.704777151,1.069756623,0.795368658,0.832642771,1.15818793,1.010249398,0.670215686,0.977629204,1.160507193,0.94625587,0.994431887,1.081529106,0.934863089,1.019687224,0.444465539,0.907442423,1.052134671,0.896253176,0.794530576,1.258318175,0.864949967,1.166378897,0.917212061,0.943329425,0.772312858,0.888727544,0.873250397,0.681834236,0.935786689,0.980271727,1.075996056,0.803479237,0.892476677,0.780206219,0.841601694,1.255497774,0.851766428,0.867539469,0.970917708,1.017993957,1.010310971,0.892391158,0.980642877,0.818841788,0.998505991,0.928127648,0.915368281,0.748942349,1.151791143,0.767304892,1.06559529,0.791790562,0.734821527,0.917937258,1.110109404,0.96354943,0.971750659,0.858469372,1.12115669,1
pep272,1.159856013,0.614222981,0.567611091,1.002212579,0.864928931,0.780506976,0.764706546,0.89679255,0.907274671,0.804185631,1.134200472,0.964385598,0.841903224,1.089237303,0.834525705,0.772510341,0.628530315,0.918701818,0.868581604,0.951450694,1.006105455,0.899973837,0.908172333,0.892141849,0.995880453,1.104992625,0.847208,0.943876953,0.928321237,0.808725816,0.695154655,0.795286823,1.086792415,0.737478968,0.936877219,0.956048393,0.79798432,1.090228566,1.073853,1.148545021,0.87961405,0.877722871,0.68664942,0.771091674,0.92576696,1.153845286,1.064844804,0.971871377,0.97702504,1.090457492,0.886257426,1.076008065,1.055044951,0.999824076,1.101274545,0.959829625,0.985733264,1.181541994,1.145082932,0.818540329,1.145184427,0.899015278,1.024300027,1.251494224,1.053241733,1.34227537,1.602529693,1.330231362,1.298316996,0.891299445,0.976352921,0.792759612,1.131674388,1.11862784,1.027950444,1
pep85,0.93689121,0.632020891,0.473246655,0.863973126,0.854225132,0.763083657,0.700515537,0.866125997,1.051100036,0.723513005,1.073421974,1.020245079,1.082387774,1.144423807,0.948903642,1.031338004,0.571872912,0.720050757,0.749625761,0.98679834,0.841305454,0.726848974,0.819173548,0.692938804,0.610701829,1.125029577,1.196269256,0.858637537,1.021500512,0.882420876,0.865680956,0.725543275,0.780671975,0.777496613,0.921589397,1.09811869,0.949089995,1.226425388,1.008237551,0.779035254,0.614084386,0.70819035,0.520514188,0.57271518,0.966842599,1.079010121,0.991788195,0.904368881,0.67712452,0.788720721,0.896056544,0.866148065,1.041375336,0.83647498,1.053023644,1.079018703,0.802139385,1.083341609,1.204623278,0.663519503,1.016687202,0.817258522,0.848636985,1.250516456,1.352495847,1.031415243,0.883697151,1.042107263,1.206098167,0.836868529,1.221233242,0.898888623,0.912655473,0.75978079,1.140230857,1
pep74,1.491253124,0.494135341,0.504228195,0.828091927,0.906837025,0.710572242,0.700606228,0.905484818,0.925931001,0.835405622,1.107396254,1.137880931,1.062168673,1.298750511,0.973308071,0.703267607,0.71268096,0.779632186,0.744483868,1.383694922,1.137586481,0.894365918,0.767050094,1.108247896,1.310331472,1.097484601,1.115273935,0.604506677,0.811097609,0.919758868,0.484837503,0.6579834,0.90280985,0.816356946,0.973708977,0.848055665,1.173584175,1.0458833,1.078304555,0.93583586,0.90327644,0.802558547,0.743292476,0.944886812,1.071987461,1.161248968,1.381638299,0.851022819,0.715444263,0.880710214,0.856026211,0.941466657,1.201892184,0.963636508,1.115097265,1.065441602,0.882637732,1.133937561,0.979407724,0.853049997,1.060449535,0.88451089,1.063686225,0.949101983,1.067579765,0.785344524,1.03438841,0.809199537,1.198281769,0.699555267,1.018440523,0.977412257,1.25443799,0.795779393,0.820293522,1
pep75,0.952772686,1.05289537,0.712770593,0.969997152,1.005211642,0.989189676,0.85895217,1.020550813,1.056847309,0.869538547,1.074058387,0.931160558,0.902817841,1.044973236,0.877671241,0.944081342,0.876945846,0.776922965,0.925128587,1.12535083,0.958152289,0.989614446,1.336892147,0.907994187,0.708864904,1.148417399,0.993129444,1.078263484,1.131958492,0.65726575,0.646271643,0.771738099,1.131628656,0.79738006,1.022207292,0.971146099,0.877399826,1.081651903,0.954054297,0.997093554,0.971486888,0.938197857,1.238525745,0.988907308,0.941002067,0.866845094,0.993994805,0.964478799,0.891834688,0.866748943,0.935239076,0.916223032,1.009814732,0.916642933,1.024242291,1.116975933,0.989586452,0.962373208,0.906161227,0.879718411,1.04068781,0.803681011,1.040709718,1.134154149,1.166070285,1.151295851,0.719116577,0.931978452,0.910379712,0.964531135,1.095055877,0.822424424,1.076634998,1.291396774,1.142933125,0
pep76,1.083064944,0.614912746,0.363677932,0.904116413,0.853957367,0.990238569,0.701235918,0.839997791,0.979789044,0.825559973,1.017988734,0.919456594,0.814011487,1.092333775,0.69635962,0.715081732,0.0,0.790415286,0.766419262,1.104749282,1.216545173,0.900001104,1.043888889,0.835325823,0.888068257,1.01807378,1.380251822,0.877602165,0.955474928,0.855419704,0.63594323,0.767720345,1.266169649,0.498620499,0.837920256,0.966897504,1.173923128,1.057212282,1.119858626,0.91650983,0.885865916,0.8569704,0.858497901,0.846694279,1.046282306,0.99979567,1.217362492,0.950653855,0.797220013,0.95151977,1.015151314,0.875768721,1.144886238,0.93085708,0.995015463,1.207134968,1.763795008,0.831104484,0.877730285,0.75243097,0.989075547,0.73673404,0.923623813,1.070519108,1.083815993,1.06964767,0.685928871,0.861197261,1.317870554,0.938577424,0.788064944,0.992240998,1.235343495,1.08899271,1.046335321,1
pep204,1.079192688,0.542084478,0.605453491,1.093055959,0.872305387,0.696564158,0.925726902,1.065353348,1.124743614,0.789077904,1.479832008,1.23454394,0.990286139,1.182665307,1.045877765,0.966996802,0.678113804,0.874500689,0.881102966,1.206297227,1.227053718,0.823248026,0.737271063,0.657047477,0.747843271,1.004004567,0.984753173,0.989337738,1.292532386,0.802409667,0.861277242,0.671937237,0.816269159,0.606485018,1.036606616,1.046641019,1.069551248,1.246412169,1.082469896,0.840996841,0.858346395,0.804481538,0.722757893,0.937767682,1.076334892,0.979667329,0.891225534,0.878791791,0.790805932,0.889765778,0.855405473,0.772871972,1.07813849,0.850800756,0.977465731,0.892915777,0.836584827,2.223199031,0.841675709,0.709557117,1.07519127,0.7980304,0.961373153,1.236686342,0.853090519,0.712127748,1.039396399,0.94109653,1.004279137,0.853921787,1.089243465,0.896121194,0.793326184,1.07074399,1.51552612,1
pep202,1.239085856,0.0,0.683263923,0.994910123,1.242628597,0.585897722,0.937259302,1.173337579,1.378098023,0.921929652,1.208398214,0.974460586,1.204243621,1.141622959,1.370008903,0.965232787,0.770797142,1.007200517,0.874877046,0.991417397,1.195189207,0.804849138,1.109784968,1.100650531,0.733255754,1.21093565,1.179176017,0.889608181,1.213884878,0.994736737,0.514267661,0.767479469,0.879596811,0.995245224,1.070441367,1.429698675,0.919508918,1.295389602,0.915597731,1.082896812,0.698500212,0.921291125,0.813601793,0.991330704,1.299640891,0.868595141,1.285588295,1.09310991,0.705902457,1.06542818,0.957975586,1.031097766,0.816682727,0.889781567,1.194040526,1.308942046,1.116575361,1.004968174,1.326602403,0.787277141,0.624065967,0.845561487,1.054718265,1.361232907,0.906214885,1.037499708,0.574430911,0.891848861,0.950666702,1.205742409,1.102282692,1.421861298,1.028678699,1.298919005,1.16887956,1
pep203,1.189120295,0.592963779,0.575823149,0.892121387,1.143491342,1.001014867,0.749539185,0.94907015,0.965821563,0.86200881,1.113896946,1.090796076,0.981757365,1.011155409,0.833153345,0.708873613,0.815758272,0.829677119,0.813558908,1.042213724,1.067666159,0.956392068,1.128810328,0.854725233,0.916902278,1.013221162,0.945942476,0.835364327,1.028096203,0.917601706,0.660901228,0.586775818,1.282799477,0.874598512,0.87529213,0.843508827,1.081310811,1.05379611,1.217329777,1.071325956,1.03462226,0.782644662,0.795563164,0.838963708,1.104567368,1.011131011,1.136391336,0.858433828,0.93235824,1.152238837,0.8742883,0.870636636,1.288190416,1.197532019,1.016666018,1.120232461,0.896958128,1.133684248,1.058071682,0.869875631,1.106400752,0.884917977,1.013086388,1.239346651,1.095408581,1.343459159,1.282334741,1.0849404,1.461688026,1.031071676,0.86662364,1.036952911,1.401597647,0.796354378,1.075086833,1
pep206,0.972527378,0.255265013,0.572000447,0.86488043,0.728244537,0.83041931,0.821267213,0.893754191,0.99665618,0.878255712,1.001297987,1.037710386,0.893410353,0.95410628,0.904653842,0.744028401,0.708092217,0.694753898,0.749629515,1.121194148,1.039163099,0.860444926,0.717328554,0.818841439,0.816064951,1.056251827,1.241803772,0.801188818,0.882502106,0.74396737,0.801365895,0.728967456,1.038982585,0.643788574,1.074896419,0.921381539,1.048567057,1.051438101,1.105454983,0.906871594,0.790866815,0.741263947,0.863126859,0.760169856,0.945922946,0.932951674,0.967275259,0.81013891,0.810089914,0.826504719,0.893023536,0.731924459,0.956891365,0.842073684,0.949232383,0.965392748,0.810514553,0.981725033,1.005200543,0.720252893,0.83067289,0.809394502,1.00425499,1.130030773,0.968238004,0.902444685,0.665972115,0.961937181,0.863616827,0.883206973,1.161337184,0.713819692,0.833285196,0.924209603,0.960828305,0
pep205,1.005100896,0.891609662,0.70433266,0.933119787,0.824559616,1.12535148,1.165058423,0.811485433,0.955604192,0.924831939,1.205645542,1.161184755,0.991647173,1.171831065,0.947497992,1.001538834,0.865133444,0.989426053,0.940827249,1.152315045,0.945355143,0.856147066,0.863129416,0.720677973,0.902284032,1.052385341,1.012764053,0.794160996,0.995848692,0.984043087,0.723398254,0.860329387,0.976357777,0.588775372,1.034648874,1.026603223,1.163450178,1.107691808,1.174241216,0.85802852,0.917182073,0.919014792,1.032280074,0.885285969,0.94292284,0.964473902,0.952963659,0.87426455,0.984583599,1.042879126,1.035500992,0.871780558,1.137462784,0.90876722,0.956088585,1.076288958,0.944819061,1.007488894,1.153023912,0.888679674,1.176140391,1.070455566,1.067775159,1.103277628,0.974180962,0.867302876,0.793601285,1.216635949,0.641498901,1.009048404,1.112712956,1.084370053,1.093744831,1.034778833,0.837561435,1
pep210,1.268843889,0.559483869,0.709734705,0.81620446,0.933773614,0.888711752,0.733437436,0.844210361,0.9559994,0.779728182,0.868874196,1.045101821,0.692469087,0.910523412,0.614186868,0.617483268,0.647158127,0.611213259,0.621434588,1.12836289,1.135119679,1.000247541,1.090707548,1.084604642,1.173594969,0.985253906,1.016142081,0.830618942,0.899282857,0.824941579,0.718890102,0.578303237,1.251407016,0.712159261,0.875005125,0.744940582,0.915167018,0.740097698,0.947858041,0.994578482,0.92918917,0.781679451,0.89114046,0.929530642,1.08405455,1.040991701,1.053301303,0.686956752,0.922707427,1.282284812,0.989661906,1.179355365,1.194695662,1.305378289,1.130563258,1.074713368,1.04226833,1.078896142,1.115721157,0.818883303,1.400865928,0.86955714,1.087406997,1.205759773,1.490167628,1.35561309,1.255257658,1.063036891,0.99478295,0.761909358,0.807927135,0.87657133,0.934497037,0.713010346,0.660066603,0
pep211,1.002416538,0.586991111,0.738620848,1.025121368,0.870212279,0.800097895,0.829782669,1.02174622,1.090994508,0.761886015,1.09451663,0.946285663,1.056342806,1.108236373,1.006836251,0.968783155,0.818590351,0.831412504,0.83853286,1.102454528,0.98996182,0.72332376,0.778633157,0.820109955,0.86288196,0.813950177,0.96849052,0.866594361,1.162108838,0.873243614,0.907030532,0.665965917,0.959657656,0.860937181,0.89624764,1.077304946,1.163028737,1.323879768,1.080274605,0.932463563,0.717094433,0.922277753,0.631823374,0.785426759,0.896475975,0.910904342,0.860850572,0.839165372,0.8309414,0.903524157,0.886325596,1.096154338,1.058832175,0.893964297,0.992266159,1.090739928,0.917383,1.42568538,0.962316307,0.839333343,0.830332509,0.73438354,0.873317101,1.092176859,0.950547904,0.975330051,0.947819702,0.749440482,0.664580163,0.554112281,1.057375559,0.898096623,0.829248577,0.993515437,1.367315779,1
